WOE_ID,ISO,Name,Language,PlaceType,Parent_ID
12628218,DE,Gemeinde Hesweiler,GER,LocalAdmin,12596870
12628219,DE,Gemeinde Illerich,GER,LocalAdmin,12596870
12628220,DE,Gemeinde Kaifenheim,GER,LocalAdmin,12596870
12628221,DE,Gemeinde Kail,GER,LocalAdmin,12596870
12628222,DE,Gemeinde Kaisersesch,GER,LocalAdmin,12596870
12628223,DE,Gemeinde Kalenborn,GER,LocalAdmin,12596870
12628224,DE,Gemeinde Kliding,GER,LocalAdmin,12596870
12628225,DE,Gemeinde Klotten,GER,LocalAdmin,12596870
12628226,DE,Gemeinde Lahr,GER,LocalAdmin,12596870
12628227,DE,Gemeinde Landkern,GER,LocalAdmin,12596870
12628228,DE,Gemeinde Laubach,GER,LocalAdmin,12596870
12628229,DE,Gemeinde Lieg,GER,LocalAdmin,12596870
12628230,DE,Gemeinde Liesenich,GER,LocalAdmin,12596870
12628231,DE,Gemeinde Lütz,GER,LocalAdmin,12596870
12628232,DE,Gemeinde Lutzerath,GER,LocalAdmin,12596870
12628233,DE,Gemeinde Masburg,GER,LocalAdmin,12596870
12628234,DE,Gemeinde Mesenich,GER,LocalAdmin,12596870
12628235,DE,Gemeinde Mittelstrimmig,GER,LocalAdmin,12596870
12628236,DE,Gemeinde Möntenich,GER,LocalAdmin,12596870
12628237,DE,Gemeinde Mörsdorf,GER,LocalAdmin,12596870
12628238,DE,Gemeinde Moritzheim,GER,LocalAdmin,12596870
12628239,DE,Gemeinde Moselkern,GER,LocalAdmin,12596870
12628240,DE,Gemeinde Müden,GER,LocalAdmin,12596870
12628241,DE,Gemeinde Müllenbach,GER,LocalAdmin,12596870
12628242,DE,Gemeinde Neef,GER,LocalAdmin,12596870
12628243,DE,Gemeinde Nehren,GER,LocalAdmin,12596870
12628244,DE,Gemeinde Panzweiler,GER,LocalAdmin,12596870
12628245,DE,Gemeinde Peterswald-Löffelscheid,GER,LocalAdmin,12596870
12628246,DE,Gemeinde Reidenhausen,GER,LocalAdmin,12596870
12628247,DE,Gemeinde Roes,GER,LocalAdmin,12596870
12628248,DE,Gemeinde Pommern,GER,LocalAdmin,12596870
12628249,DE,Gemeinde Pünderich,GER,LocalAdmin,12596870
12628250,DE,Gemeinde St. Aldegund,GER,LocalAdmin,12596870
12628251,DE,Gemeinde Schauren,GER,LocalAdmin,12596870
12628252,DE,Gemeinde Schmitt,GER,LocalAdmin,12596870
12628253,DE,Gemeinde Senheim,GER,LocalAdmin,12596870
12628254,DE,Gemeinde Sosberg,GER,LocalAdmin,12596870
12628255,DE,Gemeinde Tellig,GER,LocalAdmin,12596870
12628256,DE,Gemeinde Treis-Karden,GER,LocalAdmin,12596870
12628257,DE,Gemeinde Ulmen,GER,LocalAdmin,12596870
12628258,DE,Gemeinde Urmersbach,GER,LocalAdmin,12596870
12628259,DE,Gemeinde Urschmitt,GER,LocalAdmin,12596870
12628260,DE,Gemeinde Valwig,GER,LocalAdmin,12596870
12628261,DE,Gemeinde Wagenhausen,GER,LocalAdmin,12596870
12628262,DE,Gemeinde Walhausen,GER,LocalAdmin,12596870
12628263,DE,Gemeinde Weiler,GER,LocalAdmin,12596870
12628264,DE,Gemeinde Wirfus,GER,LocalAdmin,12596870
12628265,DE,Gemeinde Wollmerath,GER,LocalAdmin,12596870
12628266,DE,Gemeinde Zell,GER,LocalAdmin,12596870
12628267,DE,Gemeinde Zettingen,GER,LocalAdmin,12596870
12628268,DE,Gemeinde Zilshausen,GER,LocalAdmin,12596870
12628269,DE,Gemeinde Bad Bertrich,GER,LocalAdmin,12596870
12628270,DE,Gemeinde Urmitz,GER,LocalAdmin,12596780
12628271,DE,Gemeinde Vallendar,GER,LocalAdmin,12596780
12628272,DE,Gemeinde Waldesch,GER,LocalAdmin,12596780
12628273,DE,Gemeinde Weißenthurm,GER,LocalAdmin,12596780
12628274,DE,Gemeinde Weitersburg,GER,LocalAdmin,12596780
12628275,DE,Gemeinde Winningen,GER,LocalAdmin,12596780
12628276,DE,Gemeinde Wolken,GER,LocalAdmin,12596780
12628277,DE,Gemeinde Münstermaifeld,GER,LocalAdmin,12596780
12628278,DE,Gemeinde Lehmen,GER,LocalAdmin,12596780
12628279,DE,Gemeinde Acht,GER,LocalAdmin,12596780
12628280,DE,Gemeinde Andernach,GER,LocalAdmin,12596780
12628281,DE,Gemeinde Anschau,GER,LocalAdmin,12596780
12628282,DE,Gemeinde Arft,GER,LocalAdmin,12596780
12628283,DE,Gemeinde Baar,GER,LocalAdmin,12596780
12628284,DE,Gemeinde Bell,GER,LocalAdmin,12596780
12628285,DE,Gemeinde Bermel,GER,LocalAdmin,12596780
12628286,DE,Gemeinde Boos,GER,LocalAdmin,12596780
12628287,DE,Gemeinde Ditscheid,GER,LocalAdmin,12596780
12628288,DE,Gemeinde Einig,GER,LocalAdmin,12596780
12628289,DE,Gemeinde Ettringen,GER,LocalAdmin,12596780
12628290,DE,Gemeinde Gappenach,GER,LocalAdmin,12596780
12628291,DE,Gemeinde Gering,GER,LocalAdmin,12596780
12628292,DE,Gemeinde Gierschnach,GER,LocalAdmin,12596780
12628293,DE,Gemeinde Hausten,GER,LocalAdmin,12596780
12628294,DE,Gemeinde Herresbach,GER,LocalAdmin,12596780
12628295,DE,Gemeinde Hirten,GER,LocalAdmin,12596780
12628296,DE,Gemeinde Kalt,GER,LocalAdmin,12596780
12628297,DE,Gemeinde Kehrig,GER,LocalAdmin,12596780
12628298,DE,Gemeinde Kerben,GER,LocalAdmin,12596780
12628299,DE,Gemeinde Kollig,GER,LocalAdmin,12596780
12628300,DE,Gemeinde Kirchwald,GER,LocalAdmin,12596780
12628301,DE,Gemeinde Kottenheim,GER,LocalAdmin,12596780
12628302,DE,Gemeinde Kretz,GER,LocalAdmin,12596780
12628303,DE,Gemeinde Kruft,GER,LocalAdmin,12596780
12628304,DE,Gemeinde Langenfeld,GER,LocalAdmin,12596780
12628305,DE,Gemeinde Langscheid,GER,LocalAdmin,12596780
12628306,DE,Gemeinde Lind,GER,LocalAdmin,12596780
12628307,DE,Gemeinde Lonnig,GER,LocalAdmin,12596780
12628308,DE,Gemeinde Luxem,GER,LocalAdmin,12596780
12628309,DE,Gemeinde Mayen,GER,LocalAdmin,12596780
12628310,DE,Gemeinde Mendig,GER,LocalAdmin,12596780
12628311,DE,Gemeinde Mertloch,GER,LocalAdmin,12596780
12628312,DE,Gemeinde Monreal,GER,LocalAdmin,12596780
12628313,DE,Gemeinde Münk,GER,LocalAdmin,12596780
12628314,DE,Gemeinde Nachtsheim,GER,LocalAdmin,12596780
12628315,DE,Gemeinde Nickenich,GER,LocalAdmin,12596780
12628316,DE,Gemeinde Naunheim,GER,LocalAdmin,12596780
12628317,DE,Gemeinde Ochtendung,GER,LocalAdmin,12596780
12628318,DE,Gemeinde Polch,GER,LocalAdmin,12596780
12628319,DE,Gemeinde Reudelsterz,GER,LocalAdmin,12596780
12628320,DE,Gemeinde Pillig,GER,LocalAdmin,12596780
12628321,DE,Gemeinde Plaidt,GER,LocalAdmin,12596780
12628322,DE,Gemeinde Rieden,GER,LocalAdmin,12596780
12628323,DE,Gemeinde Rüber,GER,LocalAdmin,12596780
12628324,DE,Gemeinde Saffig,GER,LocalAdmin,12596780
12628325,DE,Gemeinde St. Johann,GER,LocalAdmin,12596780
12628326,DE,Gemeinde Siebenbach,GER,LocalAdmin,12596780
12628327,DE,Gemeinde Thür,GER,LocalAdmin,12596780
12628328,DE,Gemeinde Trimbs,GER,LocalAdmin,12596780
12628329,DE,Gemeinde Virneburg,GER,LocalAdmin,12596780
12628330,DE,Gemeinde Volkesfeld,GER,LocalAdmin,12596780
12628331,DE,Gemeinde Weiler,GER,LocalAdmin,12596780
12628332,DE,Gemeinde Wierschem,GER,LocalAdmin,12596780
12628333,DE,Gemeinde Welling,GER,LocalAdmin,12596780
12628334,DE,Gemeinde Welschenbach,GER,LocalAdmin,12596780
12628335,DE,Gemeinde Alken,GER,LocalAdmin,12596780
12628336,DE,Gemeinde Bassenheim,GER,LocalAdmin,12596780
12628337,DE,Gemeinde Bendorf,GER,LocalAdmin,12596780
12628338,DE,Gemeinde Brey,GER,LocalAdmin,12596780
12628339,DE,Gemeinde Brodenbach,GER,LocalAdmin,12596780
12628340,DE,Gemeinde Burgen,GER,LocalAdmin,12596780
12628341,DE,Gemeinde Dieblich,GER,LocalAdmin,12596780
12628342,DE,Gemeinde Hatzenport,GER,LocalAdmin,12596780
12628343,DE,Gemeinde Kaltenengers,GER,LocalAdmin,12596780
12628344,DE,Gemeinde Kettig,GER,LocalAdmin,12596780
12628345,DE,Gemeinde Kobern-Gondorf,GER,LocalAdmin,12596780
12628346,DE,Gemeinde Löf,GER,LocalAdmin,12596780
12628347,DE,Gemeinde Macken,GER,LocalAdmin,12596780
12628348,DE,Gemeinde Mülheim-Kärlich,GER,LocalAdmin,12596780
12628349,DE,Gemeinde Niederwerth,GER,LocalAdmin,12596780
12628350,DE,Gemeinde Niederfell,GER,LocalAdmin,12596780
12628351,DE,Gemeinde Nörtershausen,GER,LocalAdmin,12596780
12628352,DE,Gemeinde Oberfell,GER,LocalAdmin,12596780
12628353,DE,Gemeinde Rhens,GER,LocalAdmin,12596780
12628354,DE,Gemeinde St. Sebastian,GER,LocalAdmin,12596780
12628355,DE,Gemeinde Spay,GER,LocalAdmin,12596780
12628356,DE,Gemeinde Urbar,GER,LocalAdmin,12596780
12628358,DE,Gemeinde Anhausen,GER,LocalAdmin,12596938
12628359,DE,Gemeinde Asbach,GER,LocalAdmin,12596938
12628360,DE,Gemeinde Bad Hönningen,GER,LocalAdmin,12596938
12628361,DE,Gemeinde Bonefeld,GER,LocalAdmin,12596938
12628362,DE,Gemeinde Breitscheid,GER,LocalAdmin,12596938
12628363,DE,Gemeinde Hausen,GER,LocalAdmin,12596938
12628364,DE,Gemeinde Bruchhausen,GER,LocalAdmin,12596938
12628365,DE,Gemeinde Dattenberg,GER,LocalAdmin,12596938
12628366,DE,Gemeinde Datzeroth,GER,LocalAdmin,12596938
12628367,DE,Gemeinde Dernbach,GER,LocalAdmin,12596938
12628368,DE,Gemeinde Dierdorf,GER,LocalAdmin,12596938
12628369,DE,Gemeinde Döttesfeld,GER,LocalAdmin,12596938
12628370,DE,Gemeinde Dürrholz,GER,LocalAdmin,12596938
12628371,DE,Gemeinde Ehlscheid,GER,LocalAdmin,12596938
12628372,DE,Gemeinde Erpel,GER,LocalAdmin,12596938
12628373,DE,Gemeinde Großmaischeid,GER,LocalAdmin,12596938
12628374,DE,Gemeinde Hammerstein,GER,LocalAdmin,12596938
12628375,DE,Gemeinde Hanroth,GER,LocalAdmin,12596938
12628376,DE,Gemeinde Hardert,GER,LocalAdmin,12596938
12628377,DE,Gemeinde Harschbach,GER,LocalAdmin,12596938
12628379,DE,Gemeinde Hümmerich,GER,LocalAdmin,12596938
12628380,DE,Gemeinde Isenburg,GER,LocalAdmin,12596938
12628381,DE,Gemeinde Kleinmaischeid,GER,LocalAdmin,12596938
12628382,DE,Gemeinde Kurtscheid,GER,LocalAdmin,12596938
12628383,DE,Gemeinde Leubsdorf,GER,LocalAdmin,12596938
12628384,DE,Linz am Rhein,GER,LocalAdmin,12596938
12628385,DE,Gemeinde Meinborn,GER,LocalAdmin,12596938
12628386,DE,Gemeinde Leutesdorf,GER,LocalAdmin,12596938
12628387,DE,Gemeinde Linkenbach,GER,LocalAdmin,12596938
12628388,DE,Gemeinde Melsbach,GER,LocalAdmin,12596938
12628389,DE,Gemeinde Neustadt,GER,LocalAdmin,12596938
12628390,DE,Gemeinde Neuwied,GER,LocalAdmin,12596938
12628391,DE,Gemeinde Niederbreitbach,GER,LocalAdmin,12596938
12628392,DE,Gemeinde Niederhofen,GER,LocalAdmin,12596938
12628393,DE,Gemeinde Niederwambach,GER,LocalAdmin,12596938
12628394,DE,Gemeinde Oberdreis,GER,LocalAdmin,12596938
12628395,DE,Gemeinde Oberhonnefeld-Gierend,GER,LocalAdmin,12596938
12628396,DE,Gemeinde Oberraden,GER,LocalAdmin,12596938
12628397,DE,Gemeinde Ockenfels,GER,LocalAdmin,12596938
12628398,DE,Gemeinde Ratzert,GER,LocalAdmin,12596938
12628399,DE,Gemeinde Puderbach,GER,LocalAdmin,12596938
12628400,DE,Gemeinde Raubach,GER,LocalAdmin,12596938
12628401,DE,Gemeinde Rengsdorf,GER,LocalAdmin,12596938
12628402,DE,Gemeinde Rheinbreitbach,GER,LocalAdmin,12596938
12628403,DE,Gemeinde Rheinbrohl,GER,LocalAdmin,12596938
12628404,DE,Gemeinde Rodenbach bei Puderbach,GER,LocalAdmin,12596938
12628405,DE,Gemeinde Roßbach,GER,LocalAdmin,12596938
12628406,DE,Gemeinde Rüscheid,GER,LocalAdmin,12596938
12628407,DE,Gemeinde St. Katharinen,GER,LocalAdmin,12596938
12628408,DE,Gemeinde Stebach,GER,LocalAdmin,12596938
12628409,DE,Gemeinde Steimel,GER,LocalAdmin,12596938
12628410,DE,Gemeinde Straßenhaus,GER,LocalAdmin,12596938
12628411,DE,Gemeinde Thalhausen,GER,LocalAdmin,12596938
12628412,DE,Gemeinde Unkel,GER,LocalAdmin,12596938
12628413,DE,Gemeinde Urbach,GER,LocalAdmin,12596938
12628414,DE,Gemeinde Vettelschoß,GER,LocalAdmin,12596938
12628415,DE,Gemeinde Waldbreitbach,GER,LocalAdmin,12596938
12628416,DE,Gemeinde Windhagen,GER,LocalAdmin,12596938
12628417,DE,Gemeinde Woldert,GER,LocalAdmin,12596938
12628418,DE,Gemeinde Buchholz,GER,LocalAdmin,12596938
12628419,DE,Gemeinde Marienhausen,GER,LocalAdmin,12596938
12628420,DE,Gemeinde Kasbach-Ohlenberg,GER,LocalAdmin,12596938
12628421,DE,Gemeinde Alterkülz,GER,LocalAdmin,12597022
12628422,DE,Gemeinde Altweidelbach,GER,LocalAdmin,12597022
12628423,DE,Gemeinde Argenthal,GER,LocalAdmin,12597022
12628424,DE,Gemeinde Badenhard,GER,LocalAdmin,12597022
12628425,DE,Gemeinde Bärenbach,GER,LocalAdmin,12597022
12628426,DE,Gemeinde Belg,GER,LocalAdmin,12597022
12628427,DE,Gemeinde Belgweiler,GER,LocalAdmin,12597022
12628428,DE,Gemeinde Bell,GER,LocalAdmin,12597022
12628429,DE,Gemeinde Beltheim,GER,LocalAdmin,12597022
12628430,DE,Gemeinde Benzweiler,GER,LocalAdmin,12597022
12628431,DE,Gemeinde Bergenhausen,GER,LocalAdmin,12597022
12628432,DE,Gemeinde Bickenbach,GER,LocalAdmin,12597022
12628433,DE,Gemeinde Biebern,GER,LocalAdmin,12597022
12628434,DE,Gemeinde Birkheim,GER,LocalAdmin,12597022
12628435,DE,Gemeinde Braunshorn,GER,LocalAdmin,12597022
12628436,DE,Gemeinde Bubach,GER,LocalAdmin,12597022
12628437,DE,Gemeinde Buch,GER,LocalAdmin,12597022
12628438,DE,Gemeinde Budenbach,GER,LocalAdmin,12597022
12628439,DE,Gemeinde Büchenbeuren,GER,LocalAdmin,12597022
12628440,DE,Gemeinde Damscheid,GER,LocalAdmin,12597022
12628441,DE,Gemeinde Dichtelbach,GER,LocalAdmin,12597022
12628442,DE,Gemeinde Dickenschied,GER,LocalAdmin,12597022
12628443,DE,Gemeinde Dill,GER,LocalAdmin,12597022
12628444,DE,Gemeinde Dillendorf,GER,LocalAdmin,12597022
12628445,DE,Gemeinde Dörth,GER,LocalAdmin,12597022
12628446,DE,Gemeinde Ellern,GER,LocalAdmin,12597022
12628447,DE,Gemeinde Emmelshausen,GER,LocalAdmin,12597022
12628448,DE,Gemeinde Erbach,GER,LocalAdmin,12597022
12628449,DE,Gemeinde Fronhofen,GER,LocalAdmin,12597022
12628450,DE,Gemeinde Gehlweiler,GER,LocalAdmin,12597022
12628451,DE,Gemeinde Gemünden,GER,LocalAdmin,12597022
12628452,DE,Gemeinde Gödenroth,GER,LocalAdmin,12597022
12628453,DE,Gemeinde Gondershausen,GER,LocalAdmin,12597022
12628454,DE,Gemeinde Hahn,GER,LocalAdmin,12597022
12628455,DE,Gemeinde Halsenbach,GER,LocalAdmin,12597022
12628456,DE,Gemeinde Hasselbach,GER,LocalAdmin,12597022
12628457,DE,Gemeinde Hausbay,GER,LocalAdmin,12597022
12628458,DE,Gemeinde Hecken,GER,LocalAdmin,12597022
12628459,DE,Gemeinde Heinzenbach,GER,LocalAdmin,12597022
12628460,DE,Gemeinde Henau,GER,LocalAdmin,12597022
12628461,DE,Gemeinde Hirschfeld,GER,LocalAdmin,12597022
12628462,DE,Gemeinde Hollnich,GER,LocalAdmin,12597022
12628463,DE,Gemeinde Holzbach,GER,LocalAdmin,12597022
12628464,DE,Gemeinde Horn,GER,LocalAdmin,12597022
12628465,DE,Gemeinde Hungenroth,GER,LocalAdmin,12597022
12628466,DE,Gemeinde Kappel,GER,LocalAdmin,12597022
12628467,DE,Gemeinde Karbach,GER,LocalAdmin,12597022
12628468,DE,Gemeinde Keidelheim,GER,LocalAdmin,12597022
12628469,DE,Gemeinde Kastellaun,GER,LocalAdmin,12597022
12628470,DE,Gemeinde Kirchberg,GER,LocalAdmin,12597022
12628471,DE,Gemeinde Kisselbach,GER,LocalAdmin,12597022
12628472,DE,Gemeinde Klosterkumbd,GER,LocalAdmin,12597022
12628473,DE,Gemeinde Kludenbach,GER,LocalAdmin,12597022
12628474,DE,Gemeinde Korweiler,GER,LocalAdmin,12597022
12628475,DE,Gemeinde Kratzenburg,GER,LocalAdmin,12597022
12628476,DE,Gemeinde Külz,GER,LocalAdmin,12597022
12628477,DE,Gemeinde Kümbdchen,GER,LocalAdmin,12597022
12628478,DE,Gemeinde Laubach,GER,LocalAdmin,12597022
12628479,DE,Gemeinde Laudert,GER,LocalAdmin,12597022
12628480,DE,Gemeinde Laufersweiler,GER,LocalAdmin,12597022
12628481,DE,Gemeinde Lautzenhausen,GER,LocalAdmin,12597022
12628482,DE,Gemeinde Leiningen,GER,LocalAdmin,12597022
12628483,DE,Gemeinde Liebshausen,GER,LocalAdmin,12597022
12628484,DE,Gemeinde Lindenschied,GER,LocalAdmin,12597022
12628485,DE,Gemeinde Lingerhahn,GER,LocalAdmin,12597022
12628486,DE,Gemeinde Maisborn,GER,LocalAdmin,12597022
12628487,DE,Gemeinde Maitzborn,GER,LocalAdmin,12597022
12628488,DE,Gemeinde Mengerschied,GER,LocalAdmin,12597022
12628489,DE,Gemeinde Mermuth,GER,LocalAdmin,12597022
12628490,DE,Gemeinde Metzenhausen,GER,LocalAdmin,12597022
12628491,DE,Gemeinde Michelbach,GER,LocalAdmin,12597022
12628492,DE,Gemeinde Mörschbach,GER,LocalAdmin,12597022
12628493,DE,Gemeinde Mühlpfad,GER,LocalAdmin,12597022
12628494,DE,Gemeinde Mutterschied,GER,LocalAdmin,12597022
12628495,DE,Gemeinde Nannhausen,GER,LocalAdmin,12597022
12628496,DE,Gemeinde Neuerkirch,GER,LocalAdmin,12597022
12628497,DE,Gemeinde Ney,GER,LocalAdmin,12597022
12628498,DE,Gemeinde Niederburg,GER,LocalAdmin,12597022
12628499,DE,Gemeinde Nieder Kostenz,GER,LocalAdmin,12597022
12628500,DE,Gemeinde Niederkumbd,GER,LocalAdmin,12597022
12628501,DE,Gemeinde Niedersohren,GER,LocalAdmin,12597022
12628502,DE,Gemeinde Niedert,GER,LocalAdmin,12597022
12628503,DE,Gemeinde Niederweiler,GER,LocalAdmin,12597022
12628504,DE,Gemeinde Norath,GER,LocalAdmin,12597022
12628505,DE,Gemeinde Ober Kostenz,GER,LocalAdmin,12597022
12628506,DE,Urbar,GER,LocalAdmin,12597022
12628507,DE,Gemeinde Ohlweiler,GER,LocalAdmin,12597022
12628508,DE,Gemeinde Oppertshausen,GER,LocalAdmin,12597022
12628509,DE,Gemeinde Perscheid,GER,LocalAdmin,12597022
12628510,DE,Gemeinde Pfalzfeld,GER,LocalAdmin,12597022
12628511,DE,Gemeinde Pleizenhausen,GER,LocalAdmin,12597022
12628512,DE,Gemeinde Ravengiersburg,GER,LocalAdmin,12597022
12628513,DE,Gemeinde Raversbeuren,GER,LocalAdmin,12597022
12628514,DE,Gemeinde Rayerschied,GER,LocalAdmin,12597022
12628515,DE,Gemeinde Reckershausen,GER,LocalAdmin,12597022
12628516,DE,Gemeinde Reich,GER,LocalAdmin,12597022
12628517,DE,Gemeinde Rheinböllen,GER,LocalAdmin,12597022
12628518,DE,Gemeinde Riegenroth,GER,LocalAdmin,12597022
12628519,DE,Gemeinde Riesweiler,GER,LocalAdmin,12597022
12628520,DE,Gemeinde Rödelhausen,GER,LocalAdmin,12597022
12628521,DE,Gemeinde Rödern,GER,LocalAdmin,12597022
12628522,DE,Gemeinde Rohrbach,GER,LocalAdmin,12597022
12628523,DE,Gemeinde Roth,GER,LocalAdmin,12597022
12628524,DE,Gemeinde St. Goar,GER,LocalAdmin,12597022
12628525,DE,Gemeinde Sargenroth,GER,LocalAdmin,12597022
12628526,DE,Gemeinde Schlierschied,GER,LocalAdmin,12597022
12628527,DE,Gemeinde Schnorbach,GER,LocalAdmin,12597022
12628528,DE,Gemeinde Schönborn,GER,LocalAdmin,12597022
12628529,DE,Gemeinde Schwall,GER,LocalAdmin,12597022
12628530,DE,Gemeinde Schwarzen,GER,LocalAdmin,12597022
12628531,DE,Gemeinde Simmern/hunsrück,GER,LocalAdmin,12597022
12628532,DE,Gemeinde Sohren,GER,LocalAdmin,12597022
12628533,DE,Gemeinde Sohrschied,GER,LocalAdmin,12597022
12628534,DE,Gemeinde Spesenroth,GER,LocalAdmin,12597022
12628535,DE,Gemeinde Steinbach,GER,LocalAdmin,12597022
12628536,DE,Gemeinde Thörlingen,GER,LocalAdmin,12597022
12628537,DE,Gemeinde Tiefenbach,GER,LocalAdmin,12597022
12628538,DE,Gemeinde Todenroth,GER,LocalAdmin,12597022
12628539,DE,Gemeinde Uhler,GER,LocalAdmin,12597022
12628540,DE,Gemeinde Utzenhain,GER,LocalAdmin,12597022
12628541,DE,Gemeinde Unzenberg,GER,LocalAdmin,12597022
12628542,DE,Gemeinde Wahlbach,GER,LocalAdmin,12597022
12628543,DE,Gemeinde Wahlenau,GER,LocalAdmin,12597022
12628544,DE,Gemeinde Wiebelsheim,GER,LocalAdmin,12597022
12628545,DE,Gemeinde Womrath,GER,LocalAdmin,12597022
12628546,DE,Gemeinde Woppenroth,GER,LocalAdmin,12597022
12628547,DE,Gemeinde Würrich,GER,LocalAdmin,12597022
12628548,DE,Gemeinde Wüschheim,GER,LocalAdmin,12597022
12628549,DE,Gemeinde Beulich,GER,LocalAdmin,12597022
12628550,DE,Gemeinde Dommershausen,GER,LocalAdmin,12597022
12628551,DE,Gemeinde Mastershausen,GER,LocalAdmin,12597022
12628552,DE,Gemeinde Morshausen,GER,LocalAdmin,12597022
12628553,DE,Gemeinde Boppard,GER,LocalAdmin,12597022
12628554,DE,Gemeinde Nassau,GER,LocalAdmin,12596791
12628555,DE,Gemeinde Nastätten,GER,LocalAdmin,12596791
12628556,DE,Gemeinde Netzbach,GER,LocalAdmin,12596791
12628557,DE,Gemeinde Niederbachheim,GER,LocalAdmin,12596791
12628558,DE,Gemeinde Niederneisen,GER,LocalAdmin,12596791
12628559,DE,Gemeinde Nievern,GER,LocalAdmin,12596791
12628560,DE,Gemeinde Niedertiefenbach,GER,LocalAdmin,12596791
12628561,DE,Gemeinde Niederwallmenach,GER,LocalAdmin,12596791
12628562,DE,Gemeinde Nochern,GER,LocalAdmin,12596791
12628563,DE,Gemeinde Oberbachheim,GER,LocalAdmin,12596791
12628564,DE,Gemeinde Oberfischbach,GER,LocalAdmin,12596791
12628565,DE,Gemeinde Oberneisen,GER,LocalAdmin,12596791
12628566,DE,Gemeinde Obernhof,GER,LocalAdmin,12596791
12628567,DE,Gemeinde Obertiefenbach,GER,LocalAdmin,12596791
12628568,DE,Gemeinde Oberwallmenach,GER,LocalAdmin,12596791
12628569,DE,Gemeinde Oberwies,GER,LocalAdmin,12596791
12628570,DE,Gemeinde Oelsberg,GER,LocalAdmin,12596791
12628571,DE,Gemeinde Osterspai,GER,LocalAdmin,12596791
12628572,DE,Gemeinde Patersberg,GER,LocalAdmin,12596791
12628573,DE,Gemeinde Hainau,GER,LocalAdmin,12596791
12628574,DE,Gemeinde Pohl,GER,LocalAdmin,12596791
12628575,DE,Gemeinde Prath,GER,LocalAdmin,12596791
12628576,DE,Gemeinde Reckenroth,GER,LocalAdmin,12596791
12628577,DE,Gemeinde Reichenberg,GER,LocalAdmin,12596791
12628578,DE,Gemeinde Reitzenhain,GER,LocalAdmin,12596791
12628579,DE,Gemeinde Rettershain,GER,LocalAdmin,12596791
12628580,DE,Gemeinde Rettert,GER,LocalAdmin,12596791
12628581,DE,Gemeinde Roth,GER,LocalAdmin,12596791
12628582,DE,Gemeinde Ruppertshofen,GER,LocalAdmin,12596791
12628583,DE,Gemeinde St. Goarshausen,GER,LocalAdmin,12596791
12628584,DE,Gemeinde Sauerthal,GER,LocalAdmin,12596791
12628585,DE,Gemeinde Scheidt,GER,LocalAdmin,12596791
12628586,DE,Gemeinde Schiesheim,GER,LocalAdmin,12596791
12628587,DE,Gemeinde Schönborn,GER,LocalAdmin,12596791
12628588,DE,Gemeinde Schweighausen,GER,LocalAdmin,12596791
12628589,DE,Gemeinde Singhofen,GER,LocalAdmin,12596791
12628590,DE,Gemeinde Seelbach,GER,LocalAdmin,12596791
12628591,DE,Gemeinde Steinsberg,GER,LocalAdmin,12596791
12628592,DE,Gemeinde Sulzbach,GER,LocalAdmin,12596791
12628593,DE,Gemeinde Strüth,GER,LocalAdmin,12596791
12628594,DE,Gemeinde Wasenbach,GER,LocalAdmin,12596791
12628595,DE,Gemeinde Weidenbach,GER,LocalAdmin,12596791
12628596,DE,Gemeinde Weinähr,GER,LocalAdmin,12596791
12628597,DE,Gemeinde Weisel,GER,LocalAdmin,12596791
12628598,DE,Gemeinde Welterod,GER,LocalAdmin,12596791
12628599,DE,Gemeinde Weyer,GER,LocalAdmin,12596791
12628600,DE,Gemeinde Winden,GER,LocalAdmin,12596791
12628601,DE,Gemeinde Winterwerb,GER,LocalAdmin,12596791
12628602,DE,Gemeinde Arzbach,GER,LocalAdmin,12596791
12628603,DE,Gemeinde Braubach,GER,LocalAdmin,12596791
12628604,DE,Gemeinde Zimmerschied,GER,LocalAdmin,12596791
12628605,DE,Gemeinde Diethardt,GER,LocalAdmin,12596791
12628606,DE,Gemeinde Allendorf,GER,LocalAdmin,12596791
12628607,DE,Gemeinde Balduinstein,GER,LocalAdmin,12596791
12628608,DE,Gemeinde Altendiez,GER,LocalAdmin,12596791
12628609,DE,Gemeinde Attenhausen,GER,LocalAdmin,12596791
12628610,DE,Gemeinde Auel,GER,LocalAdmin,12596791
12628611,DE,Gemeinde Aull,GER,LocalAdmin,12596791
12628612,DE,Gemeinde Bad Ems,GER,LocalAdmin,12596791
12628613,DE,Gemeinde Becheln,GER,LocalAdmin,12596791
12628614,DE,Gemeinde Berg,GER,LocalAdmin,12596791
12628615,DE,Gemeinde Berghausen,GER,LocalAdmin,12596791
12628616,DE,Gemeinde Berndroth,GER,LocalAdmin,12596791
12628617,DE,Gemeinde Bettendorf,GER,LocalAdmin,12596791
12628618,DE,Gemeinde Biebrich,GER,LocalAdmin,12596791
12628619,DE,Gemeinde Birlenbach,GER,LocalAdmin,12596791
12628620,DE,Gemeinde Bogel,GER,LocalAdmin,12596791
12628621,DE,Gemeinde Bornich,GER,LocalAdmin,12596791
12628622,DE,Gemeinde Bremberg,GER,LocalAdmin,12596791
12628623,DE,Gemeinde Buch,GER,LocalAdmin,12596791
12628624,DE,Gemeinde Charlottenberg,GER,LocalAdmin,12596791
12628625,DE,Gemeinde Burgschwalbach,GER,LocalAdmin,12596791
